"","EPCI","Commune","Numéro d'immatriculation","Type de syndic : bénévole / professionnel / non connu","Identification du représentant légal  (raison sociale et le numéro SIRET du syndic professionnel ou Civilité/prénom/ nom du syndic bénévole ou coopératif)","Siret représentant légal (si existe)","Code APE","Commune du représentant légal","Mandat en cours dans la copropriété","Nom d’usage de la copropriété","Adresse de référence","Numéro et Voie (adresse de référence)","Code postal (adresse de référence)","Commune (adresse de référence)","Adresse complémentaire 1","Adresse complémentaire 2","Adresse complémentaire 3","Nombre d'adresses complémentaires","long","lat","Date du règlement de copropriété","Résidence service","Syndicat coopératif","Syndicat principal ou syndicat secondaire","Si secondaire, n° d’immatriculation du principal","Nombre d’ASL auxquelles est rattaché le syndicat de copropriétaires","Nombre d’AFUL auxquelles est rattaché le syndicat de copropriétaires","Nombre d’Unions de syndicats auxquelles est rattaché le syndicat de copropriétaires","Nombre total de lots","Nombre total de lots à usage d’habitation, de bureaux ou de commerces","Nombre de lots à usage d’habitation","Nombre de lots de stationnement","Nombre d'arrêtés relevant du code de la santé publique en cours","Nombre d'arrêtés de péril sur les parties communes en cours","Nombre d'arrêtés sur les équipements communs en cours","Période de construction","nom_qp","code_qp"
"64",200046977,"69388","AB1700434","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","LE PATIO LUMIERE","30 r docteur bonhomme 69008 Lyon","30 r docteur bonhomme","69008","Lyon","5 imp des platanes 69008 Lyon",NA,NA,1,4.873028,45.744428,2002-10-09,"non","non","oui",NA,0,0,0,130,39,39,52,0,0,0,"DE_2001_A_2010",NA,NA
"65",200046977,"69387","AB1703164","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","39 bis rue de marseille","39B r de marseille 69007 Lyon","39B r de marseille","69007","Lyon",NA,NA,NA,0,4.839195,45.750136,1926-12-10,"non","non","oui",NA,0,0,0,40,26,22,0,0,0,0,"AVANT_1949",NA,NA
"66",200046977,"69382","AB1735000","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","4 RUE E ZOLA 69002 LYON","4 r emile zola 69002 Lyon","4 r emile zola","69002","Lyon",NA,NA,NA,0,4.832866,45.759944,1992-05-20,"non","non","oui",NA,0,0,0,43,18,16,0,0,0,0,"AVANT_1949",NA,NA
"67",200046977,"69385","AB1735752","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","57 AVENUE DU POINT DU JOUR","57 av du point du jour 69005 Lyon","57 av du point du jour","69005","Lyon",NA,NA,NA,0,4.801397,45.755942,1974-02-05,"non","non","oui",NA,0,0,0,137,37,37,43,0,0,0,"DE_1961_A_1974",NA,NA
"68",200046977,"69296","AB1794577","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","LES PORTES DU SUD II","13 r saint-sylvestre 69360 Solaize","13 r saint-sylvestre","69360","Solaize","24 r du bleu 69360 Solaize",NA,NA,1,4.841948,45.638853,2004-11-16,"non","non","oui",NA,0,0,0,96,31,29,36,0,0,0,"DE_2001_A_2010",NA,NA
"69",200046977,"69386","AB1797398","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","23 RUE DU PROFESSEUR WEILL","23 r professeur weill 69006 Lyon","23 r professeur weill","69006","Lyon",NA,NA,NA,0,4.856558,45.768028,1965-12-16,"non","non","oui",NA,0,0,0,25,14,12,0,0,0,0,"DE_1961_A_1974",NA,NA
"70",200046977,"69382","AB1804970","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","3 RUE DES QUATRE CHAPEAUX","3 r des 4 chapeaux 69002 Lyon","3 r des 4 chapeaux","69002","Lyon",NA,NA,NA,0,4.834561,45.762679,1996-04-29,"non","non","oui",NA,0,0,0,34,24,21,0,0,0,0,"DE_1994_A_2000",NA,NA
"71",200046977,"69266","AB1808443","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","RESIDENCE CRYSTAL","75 r dedieu 69100 Villeurbanne","75 r dedieu","69100","Villeurbanne",NA,NA,NA,0,4.869737,45.769651,2005-05-24,"non","non","oui",NA,0,0,0,20,10,10,10,0,0,0,"DE_2001_A_2010",NA,NA
"72",200046977,"69388","AB1839216","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","11 TER RUE ST GERVAIS","11T r saint-gervais 69008 Lyon","11T r saint-gervais","69008","Lyon",NA,NA,NA,0,4.863467,45.744229,1985-02-04,"non","non","oui",NA,0,0,0,50,19,19,21,0,0,0,"DE_1975_A_1993",NA,NA
"73",200046977,"69266","AB1855956","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","LES TERRASSES DES CHARMETTES","18 r alexandre boutin 69100 Villeurbanne","18 r alexandre boutin","69100","Villeurbanne",NA,NA,NA,0,4.868776,45.769698,2006-06-23,"non","non","oui",NA,0,0,0,73,32,32,41,0,0,0,"DE_2001_A_2010",NA,NA
"74",200046977,"69383","AB1862135","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","LES TERRASSES DU PRESIDENT","238 av felix faure 69003 Lyon","238 av felix faure","69003","Lyon","139 r du dauphine 69003 Lyon","240 av felix faure 69003 Lyon",NA,2,4.87539,45.755516,1990-07-25,"non","non","oui",NA,0,0,0,169,70,65,53,0,0,0,"DE_1975_A_1993",NA,NA
"75",200046977,"69081","AB1873512","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","LE TROUILLAT","6 che du trouillat 69130 Écully","6 che du trouillat","69130","Écully",NA,NA,NA,0,4.773284,45.776281,2005-11-15,"non","non","oui",NA,0,1,0,139,37,37,65,0,0,0,"DE_2001_A_2010",NA,NA
"76",200046977,"69278","AB1878073","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","LE VIEUX CEDRE","r du cedre, 69730 Genay","r du cedre,","69730","Genay",NA,NA,NA,0,4.833425,45.891691,1969-01-13,"non","non","oui",NA,0,0,0,267,90,90,90,0,0,0,"DE_1961_A_1974",NA,NA
"77",200046977,"69387","AB1892900","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","VIVA GERLAND","19 r maurice bouchor 69007 Lyon","19 r maurice bouchor","69007","Lyon",NA,NA,NA,0,4.833103,45.735274,2010-01-28,"non","non","oui",NA,0,0,0,86,42,42,44,0,0,0,"DE_2001_A_2010",NA,NA
"78",200046977,"69385","AB2005197","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","LES TOURS VIEILLES","12A r de tourvielle 69005 Lyon","12A r de tourvielle","69005","Lyon",NA,NA,NA,0,4.793413,45.753686,1974-02-28,"non","non","oui",NA,0,0,0,220,67,67,82,0,0,0,"DE_1975_A_1993",NA,NA
"79",200046977,"69385","AB2211431","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 13 RUE DE LA BOMBARDE","13 r de la bombarde 69005 Lyon","13 r de la bombarde","69005","Lyon",NA,NA,NA,0,4.827007,45.761665,1971-12-31,"non","non","oui",NA,0,0,0,59,27,22,0,0,0,0,"AVANT_1949",NA,NA
"80",200046977,"69089","AB2220754","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC LE SAINT HUBERT","13/15 r du bochu 69340 Francheville","13/15 r du bochu","69340","Francheville",NA,NA,NA,0,4.75803,45.737304,1981-05-08,"non","non","oui",NA,0,0,0,74,20,20,34,0,0,0,"DE_1975_A_1993",NA,NA
"81",200046977,"69386","AB2479574","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","52 rue boileau","52 r boileau 69006 Lyon","52 r boileau","69006","Lyon",NA,NA,NA,0,4.848474,45.771448,1955-12-21,"non","non","oui",NA,0,0,0,40,34,31,0,0,0,0,"DE_1949_A_1960",NA,NA
"82",200046977,"69244","AB4631172","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","LE BELLAVISTA I","8 r de boyer 69160 Tassin-la-Demi-Lune","8 r de boyer","69160","Tassin-la-Demi-Lune","8 RUE DE BOYER - BAT E 69160 TASSIN LA DEMI LUNE","8 RUE DE BOYER - BAT F 69160 TASSIN LA DEMI LUNE","8 RUE DE BOYER - BAT G 69160 TASSIN LA DEMI LUNE",3,4.785466,45.759842,1996-01-01,"non","non","oui",NA,0,0,0,74,74,29,0,0,0,0,"DE_1994_A_2000",NA,NA
"83",200046977,"69244","AB4631586","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","LE BELLAVISTA II","8 r de boyer 69160 Tassin-la-Demi-Lune","8 r de boyer","69160","Tassin-la-Demi-Lune","8 RUE DE BOYER - BAT C 69160 TASSIN LA DEMI LUNE","8 r de boyer 69160 TASSIN LA DEMI LUNE",NA,2,4.785466,45.759842,1998-01-01,"non","non","oui",NA,0,0,0,68,68,20,0,0,0,0,"DE_1994_A_2000",NA,NA
"84",200046977,"69383","AB5869177","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","LE BELLECOMBE","94 r bellecombe 69003 Lyon","94 r bellecombe","69003","Lyon","96 r bellecombe 69003 Lyon",NA,NA,1,4.863646,45.7633,1968-07-03,"non","non","oui",NA,0,0,0,77,21,21,56,0,0,0,"DE_1961_A_1974",NA,NA
"85",200046977,"69386","AB5877337","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 9 COURS LAFAYETTE","9 crs lafayette 69006 Lyon","9 crs lafayette","69006","Lyon",NA,NA,NA,0,4.842809,45.763645,1987-12-22,"non","non","oui",NA,0,0,0,56,22,15,0,0,0,0,"AVANT_1949",NA,NA
"86",200046977,"69383","AB5878327","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","LE CASSIOPEE","39 r saint-maximin 69003 Lyon","39 r saint-maximin","69003","Lyon","41 r saint-maximin 69003 Lyon",NA,NA,1,4.870227,45.748471,1978-07-10,"non","non","oui",NA,0,0,0,107,33,33,32,0,0,0,"DE_1975_A_1993",NA,NA
"87",200046977,"69387","AB6046601","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 2 ET 3 PLACE JULES GUESDE","2 pl jules guesde 69007 Lyon","2 pl jules guesde","69007","Lyon","3 pl jules guesde 69007 Lyon",NA,NA,1,4.838085,45.747122,1956-05-17,"non","non","oui",NA,0,0,0,68,25,21,6,0,0,0,"DE_1949_A_1960",NA,NA
"88",200046977,"69388","AB6051478","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","MONTAGNY 1","135 r de montagny 69008 Lyon","135 r de montagny","69008","Lyon","135B r de montagny 69008 Lyon","137 r de montagny 69008 Lyon","137B r de montagny 69008 Lyon",3,4.854555,45.731362,1964-03-06,"non","non","oui",NA,0,0,0,116,40,40,36,0,0,0,"DE_1961_A_1974",NA,NA
"89",200046977,"69387","AB6056261","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","LES OLYMPIADES","217B av jean jaures 69007 Lyon","217B av jean jaures","69007","Lyon","104 r andre bollier 69007 Lyon","3 av jean-francois raclet 69007 Lyon",NA,2,4.835868,45.734808,1972-05-16,"non","non","oui",NA,0,0,0,177,57,57,64,0,0,0,"DE_1961_A_1974",NA,NA
"90",200046977,"69266","AB6366132","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","LE VERLAINE","41 r florian 69100 Villeurbanne","41 r florian","69100","Villeurbanne","51 av antoine de saint-exupery 69100 Villeurbanne","47 r florian 69100 Villeurbanne","45 r florian 69100 Villeurbanne",4,4.881149,45.759041,1957-06-07,"non","non","oui",NA,0,0,0,115,61,61,0,0,0,0,"DE_1949_A_1960",NA,NA
"91",200046977,"69383","AB6368294","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 37 AVENUE FELIX FAURE","37 av felix faure 69003 Lyon","37 av felix faure","69003","Lyon",NA,NA,NA,0,4.852656,45.752937,1959-10-29,"non","non","oui",NA,0,0,0,53,18,14,0,0,0,0,"AVANT_1949",NA,NA
"92",200046977,"69387","AB8965303","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","83 RUE PARMENTIER","83 r parmentier 69007 LYON","83 r parmentier","69007","LYON",NA,NA,NA,0,4.845121,45.745053,1961-01-13,"non","non","oui",NA,0,0,0,34,21,12,1,0,0,0,"AVANT_1949",NA,NA
"93",200046977,"69386","AB9037656","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 38 AVENUE DE SAXE","38 av marechal de saxe 69006 Lyon","38 av marechal de saxe","69006","Lyon",NA,NA,NA,0,4.84439,45.765481,1977-10-14,"non","non","oui",NA,0,0,0,47,14,10,6,0,0,0,"NON_CONNUE",NA,NA
"94",200046977,"69034","AB9590498","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","LE PRIVILEGE","2 r de la gare de cuire 69300 Caluire-et-Cuire","2 r de la gare de cuire","69300","Caluire-et-Cuire","4B r de la gare de cuire 69300 Caluire-et-Cuire","4 r de la gare de cuire 69300 Caluire-et-Cuire","2B r de la gare de cuire 69300 Caluire-et-Cuire",3,4.830037,45.786247,1987-07-01,"non","non","oui",NA,0,0,0,246,65,65,181,0,0,0,"DE_1975_A_1993",NA,NA
"95",200046977,"69259","AC0031450","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","LE CLOS DES MAGNOLIAS","43 r carnot 69200 Vénissieux","43 r carnot","69200","Vénissieux",NA,NA,NA,0,4.881293,45.702085,2012-08-24,"non","non","oui",NA,0,0,0,43,16,15,27,0,0,0,"APRES_2011",NA,NA
"96",200046977,"69381","AC1567940","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 51 RUE DES TABLES CLAUDIENNES NORD","51 r des tables claudiennes 69001 Lyon","51 r des tables claudiennes","69001","Lyon",NA,NA,NA,0,4.833988,45.771041,1980-01-01,"non","non","oui",NA,0,0,0,27,14,11,0,0,0,0,"AVANT_1949",NA,NA
"97",200046977,"69381","AC1571157","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 51 RUE DES TABLES CLAUDIENNES SUD","51 r des tables claudiennes 69001 Lyon","51 r des tables claudiennes","69001","Lyon",NA,NA,NA,0,4.833988,45.771041,1980-01-01,"non","non","oui",NA,0,0,0,24,9,8,0,0,0,0,"AVANT_1949",NA,NA
"98",200046977,"69381","AC1571983","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 51 RUE DES TABLES CLAUDIENNES OUEST","51 r des tables claudiennes 69001 Lyon","51 r des tables claudiennes","69001","Lyon","51 r des tables claudiennes 69001 Lyon",NA,NA,1,4.833988,45.771041,1972-12-16,"non","non","oui",NA,0,0,0,48,18,13,0,0,0,0,"AVANT_1949",NA,NA
"99",200046977,"69386","AC1657121","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 32 RUE NEY","32 r ney 69006 Lyon","32 r ney","69006","Lyon",NA,NA,NA,0,4.855157,45.769445,1985-02-15,"non","non","oui",NA,0,0,0,41,20,15,0,0,0,0,"AVANT_1949",NA,NA
"100",200046977,"69388","AC1718279","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 4 RUE STEPHANE COIGNET","4 r stephane coignet 69008 Lyon","4 r stephane coignet","69008","Lyon",NA,NA,NA,0,4.876492,45.72835,1980-09-01,"non","non","oui",NA,0,0,0,33,10,9,14,0,0,0,"DE_1949_A_1960","Etats-Unis - Langlet Santy","QP069035"
"101",200046977,"69385","AC1814953","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 9 RUE DU DOYENNE","9 r du doyenne 69005 Lyon","9 r du doyenne","69005","Lyon",NA,NA,NA,0,4.826258,45.759344,1982-05-05,"non","non","oui",NA,0,0,0,41,22,19,0,0,0,0,"AVANT_1949",NA,NA
"102",200046977,"69244","AC1873280","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","LE BELLAVISTA III","8 r de boyer 69160 TASSIN LA DEMI LUNE","8 r de boyer","69160","TASSIN LA DEMI LUNE","8 r de boyer 69160 TASSIN LA DEMI LUNE","8 r de boyer 69160 TASSIN LA DEMI LUNE",NA,2,4.785466,45.759842,1999-01-01,"non","non","oui",NA,0,0,0,18,18,18,0,0,0,0,"NON_CONNUE",NA,NA
"103",200046977,"69382","AC2026482","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 50 RUE MERCIERE","50 r merciere 69002 Lyon","50 r merciere","69002","Lyon",NA,NA,NA,0,4.83267,45.762796,1974-10-31,"non","non","oui",NA,0,0,0,19,14,12,0,0,0,0,"AVANT_1949",NA,NA
"104",200046977,"69382","AC2225886","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 61 RUE DELANDINE","61 r delandine 69002 Lyon","61 r delandine","69002","Lyon",NA,NA,NA,0,4.824104,45.742948,1961-02-10,"non","non","oui",NA,0,0,0,46,46,44,0,0,0,0,"DE_1961_A_1974",NA,NA
"105",200046977,"69386","AC2441376","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 4 PLACE MAL LYAUTEY","4 pl du marechal lyautey 69006 Lyon","4 pl du marechal lyautey","69006","Lyon",NA,NA,NA,0,4.842043,45.769374,1964-06-26,"non","non","oui",NA,0,0,0,39,14,13,0,0,0,0,"AVANT_1949",NA,NA
"106",200046977,"69382","AC2441947","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 33 RUE AUGUSTE COMTE","33 r auguste comte 69002 Lyon","33 r auguste comte","69002","Lyon",NA,NA,NA,0,4.830399,45.753288,1953-07-06,"non","non","oui",NA,0,0,0,17,17,14,0,0,0,0,"AVANT_1949",NA,NA
"107",200046977,"69387","AC2545812","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 303 RUE GARIBALDI","303 r garibaldi 69007 Lyon","303 r garibaldi","69007","Lyon",NA,NA,NA,0,4.854114,45.749834,1967-08-24,"non","non","oui",NA,0,0,0,35,35,35,0,0,0,0,"AVANT_1949",NA,NA
"108",200046977,"69385","AC2680783","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","2 place de la baleine","2 pl de la baleine 69005 Lyon","2 pl de la baleine","69005","Lyon",NA,NA,NA,0,4.828282,45.763321,1990-07-12,"non","non","oui",NA,0,0,0,9,9,8,0,0,0,0,"AVANT_1949",NA,NA
"109",200046977,"69384","AC3228186","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","3 PLACE BERTONE","3 pl marcel bertone 69004 Lyon","3 pl marcel bertone","69004","Lyon",NA,NA,NA,0,4.834266,45.777803,1983-03-09,"non","non","oui",NA,0,0,0,30,15,14,0,0,0,0,"AVANT_1949",NA,NA
"110",200046977,"69382","AC3228830","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","22 RUE VAUBECOUR","22 r vaubecour 69002 Lyon","22 r vaubecour","69002","Lyon",NA,NA,NA,0,4.826365,45.754355,1980-01-11,"non","non","oui",NA,0,0,0,22,13,10,0,0,0,0,"AVANT_1949",NA,NA
"111",200046977,"69388","AC3230307","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","132 COURS ALBERT THOMAS","132 crs albert thomas 69008 Lyon","132 crs albert thomas","69008","Lyon",NA,NA,NA,0,4.875092,45.744095,1980-02-12,"non","non","oui",NA,0,0,0,16,8,8,0,0,0,0,"AVANT_1949",NA,NA
"112",200046977,"69381","AC3231628","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","10 RUE DE LA PLATIERE","10 r de la platiere 69001 Lyon","10 r de la platiere","69001","Lyon",NA,NA,NA,0,4.831584,45.765908,1959-01-21,"non","non","oui",NA,0,0,0,12,12,10,0,0,0,0,"AVANT_1949",NA,NA
"113",200046977,"69381","AC3528643","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 10 RUE LONGUE","10 r longue 69001 Lyon","10 r longue","69001","Lyon",NA,NA,NA,0,4.832732,45.765261,1995-01-19,"non","non","oui",NA,0,0,0,33,22,19,0,0,0,0,"AVANT_1949",NA,NA
"114",200046977,"69382","AC3528809","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 21 RUE DE BREST","21 r de brest 69002 Lyon","21 r de brest","69002","Lyon",NA,NA,NA,0,4.833353,45.763094,1972-01-04,"non","non","oui",NA,0,0,0,30,24,7,0,0,0,0,"AVANT_1949",NA,NA
"115",200046977,"69386","AC3529062","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","SDC 90 BOULEVARD DES BELGES","90 bd des belges 69006 Lyon","90 bd des belges","69006","Lyon",NA,NA,NA,0,4.85634,45.77045,1976-07-02,"non","non","oui",NA,0,0,0,38,11,10,0,0,0,0,"AVANT_1949",NA,NA
"116",200046977,"69382","AC3610714","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","24 RUE DES REMPARTS D'AINAY","24 r des remparts d'ainay 69002 Lyon","24 r des remparts d'ainay","69002","Lyon",NA,NA,NA,0,4.830564,45.75281,1980-01-11,"non","non","oui",NA,0,0,0,45,22,14,0,0,0,0,"AVANT_1949",NA,NA
"117",200046977,"69384","AC3777471","professionnel","REGIE COGESTRIM 41413553300027","41413553300027","6832A","LYON 1ER","Mandat en cours","L'ERMITAGE","7 r philibert roussy 69004 Lyon","7 r philibert roussy","69004","Lyon",NA,NA,NA,0,4.821931,45.774214,1961-01-17,"non","non","oui",NA,0,0,0,96,50,29,46,0,0,0,"DE_1949_A_1960",NA,NA
"118",200046977,"69387","AC4243820","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","301 RUE GARIBALDI","301 r garibaldi 69007 Lyon","301 r garibaldi","69007","Lyon",NA,NA,NA,0,4.854108,45.749945,1960-07-22,"non","non","oui",NA,0,0,0,34,34,34,0,0,0,0,"AVANT_1949",NA,NA
"119",200046977,"69383","AC4722583","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","49 RUE MAURICE FLANDIN","49 r maurice flandin 69003 Lyon","49 r maurice flandin","69003","Lyon",NA,NA,NA,0,4.862759,45.757667,1954-01-29,"non","non","oui",NA,0,0,0,49,22,22,5,0,0,0,"AVANT_1949",NA,NA
"120",200046977,"69387","AC4867040","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","13 RUE SALOMON REINACH","13 r salomon reinach 69007 Lyon","13 r salomon reinach","69007","Lyon",NA,NA,NA,0,4.839258,45.752402,1980-01-11,"non","non","oui",NA,0,0,0,38,12,11,14,0,0,0,"DE_1975_A_1993",NA,NA
"121",200046977,"69389","AC5513411","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","39 AVENUE SIDOINE APOLLINAIRE","39 av sidoine apollinaire 69009 Lyon","39 av sidoine apollinaire","69009","Lyon",NA,NA,NA,0,4.796032,45.772343,1982-02-25,"non","non","oui",NA,0,0,0,31,17,13,0,0,0,0,"AVANT_1949",NA,NA
"122",200046977,"69044","AC5514088","professionnel","REGIE GINON 40883261600028","40883261600028","6832A","LYON 1ER","Mandat en cours","5 AVENUE DE LA VICTOIRE","5 av de la victoire 69260 Charbonnières-les-Bains","5 av de la victoire","69260","Charbonnières-les-Bains",NA,NA,NA,0,4.734884,45.783833,2015-10-22,"non","non","oui",NA,0,0,0,26,9,6,9,0,0,0,"DE_2001_A_2010",NA,NA
